Time (h),Aeration rate(Fg:L/h),Agitator RPM(RPM:RPM),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Heating water flow rate(Fh:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Dumped broth flow(Fremoved:L/h),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),Vessel Volume(V:L),Vessel Weight(Wt:Kg),pH(pH:pH),Temperature(T:K),Generated heat(Q:kJ),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),PAA concentration offline(PAA_offline:PAA (g L^{-1})),Oil flow(Foil:L/hr),NH_3 concentration off-line(NH3_offline:NH3 (g L^{-1})),Oxygen Uptake Rate(OUR:(g min^{-1})),Oxygen in percent in off-gas(O2:O2  (%)),Offline Penicillin concentration(P_offline:P(g L^{-1})),Offline Biomass concentratio(X_offline:X(g L^{-1})),Carbon evolution rate(CER:g/h),Ammonia shots(NH3_shots:kgs),Viscosity(Viscosity_offline:centPoise),Fault reference(Fault_ref:Fault ref),0 - Recipe driven 1 - Operator controlled(Control_ref:Control ref),1- No Raman spec, 1-Raman spec recorded,2-PAT control(PAT_ref:PAT ref),Batch reference(Batch_ref:Batch ref),Batch ID,Fault flag
201.8,65,100,80,0.0,7.7702,48.153,6.8754,250,0.9,0,14.018,12.591,22.671,72598,80338,6.5077,297.97,109.12,1.57,4,,23,,0.84195,0.19477,,,1.299,0,,0,0,1,28,28,0,128600.0,128260.0
202.0,65,100,80,0.0,5.2172,24.875,0.68754,250,0.9,0,14.118,12.581,22.64,72659,80407,6.5026,297.9,82.166,1.5693,4,,23,,0.85026,0.1947,,,1.2985,0,,0,0,1,28,28,0,128940.0,129610.0
202.2,65,100,80,0.0,4.7024,7.4624,51.461,250,0.9,0,14.219,12.583,22.61,72720,80476,6.4972,297.96,102.9,1.5687,4,,23,,0.85364,0.19467,,,1.2979,0,,0,0,1,28,28,0,127790.0,128120.0
202.4,65,100,80,0.0,6.3603,24.702,5.1461,250,0.9,0,14.318,12.597,22.579,72782,80545,6.4937,297.89,79.815,1.568,4,,23,,0.85171,0.19469,,,1.2974,0,,0,0,1,28,28,0,127640.0,127300.0
202.6,65,100,80,0.0,9.4067,7.4107,81.659,250,0.9,0,14.419,12.626,22.548,72844,80615,6.4939,298.03,127.68,1.5673,4,,23,,0.83908,0.1948,,,1.2968,0,,0,0,1,28,28,0,127980.0,128320.0
202.8,65,100,80,0.0,12.348,51.14,8.1659,250,0.9,0,14.519,12.635,22.517,72906,80686,6.4974,297.96,103.53,1.5666,4,,23,,0.84344,0.19476,,,1.2962,0,,0,0,1,28,28,0,128330.0,127990.0
203.0,65,100,80,0.0,13.89,27.219,0.81659,250,0.9,0,14.621,12.648,22.486,72969,80756,6.5028,297.88,75.451,1.566,4,,23,,0.84201,0.19478,,,1.2957,0,,0,0,1,28,28,0,127180.0,126840.0
203.2,65,100,80,0.0,13.282,8.1658,58.68,250,0.9,0,14.722,12.648,22.455,73032,80827,6.5076,297.95,102.32,1.5653,4,,23,,0.84578,0.19474,,,1.2951,0,,0,0,1,28,28,0,128020.0,128690.0
203.4,65,100,80,0.0,10.778,30.685,5.868,250,0.9,0,14.822,12.637,22.425,73094,80897,6.5093,297.88,77.647,1.5646,4,,23,,0.85405,0.19467,,,1.2946,0,,0,0,1,28,28,0,127870.0,127870.0
203.6,65,100,80,0.0,7.5865,9.2056,94.446,250,0.9,0,14.922,12.636,22.394,73156,80967,6.5079,298.05,136.31,1.5639,4,,23,,0.85117,0.1947,,,1.294,0,,0,0,1,28,28,0,126720.0,127220.0
203.8,65,100,80,0.0,4.9425,63.198,9.4446,250,0.9,0,15.02,12.637,22.364,73217,81036,6.503,297.97,109.05,1.5633,4,,23,,0.84709,0.19474,,,1.2934,0,,0,0,1,28,28,0,126570.0,127070.0
204.0,65,100,80,0.0,4.2867,36.995,0.94446,250,0.9,0,15.117,12.646,22.334,73278,81104,6.4974,297.89,78.426,1.5626,4,3911.6,23,2719.7,0.8407,0.19479,22.455,22.231,1.2929,0,76.335,0,0,1,28,28,0,126420.0,126420.0
204.2,65,100,80,0.0,5.8507,11.098,66.633,250,0.9,0,15.214,12.664,22.304,73340,81173,6.4937,297.98,111.69,1.5619,4,,23,,0.83398,0.19485,,,1.2923,0,,0,0,1,28,28,0,126770.0,126600.0
204.4,65,100,80,0.0,8.8783,40.191,6.6633,250,0.9,0,15.307,12.683,22.273,73402,81243,6.494,297.91,85.627,1.5612,4,,23,,0.82969,0.19489,,,1.2917,0,,0,0,1,28,28,0,126120.0,126450.0
204.6,65,100,80,0.0,11.805,12.057,104.94,250,0.9,0,15.398,12.709,22.243,73464,81313,6.4982,298.1,153.11,1.5605,4,,23,,0.81921,0.19498,,,1.2912,0,,0,0,1,28,28,0,126970.0,127130.0
204.8,65,100,80,0.0,13.014,75.38,10.494,250,0.9,0,15.488,12.713,22.213,73527,81383,6.5036,298.02,124.51,1.5598,4,,23,,0.82328,0.19495,,,1.2906,0,,0,0,1,28,28,0,125820.0,125980.0
205.0,65,100,80,0.0,12.083,49.559,1.0494,250,0.9,0,15.58,12.712,22.182,73589,81453,6.5082,297.92,91.803,1.5591,4,,23,,0.82772,0.19491,,,1.29,0,,0,0,1,28,28,0,125670.0,125660.0
205.2,65,100,80,0.0,9.3131,14.868,72.309,250,0.9,0,15.673,12.708,22.152,73651,81522,6.5089,298.03,129.25,1.5585,4,,23,,0.82894,0.1949,,,1.2894,0,,0,0,1,28,28,0,126520.0,127010.0
205.4,65,100,80,0.0,6.2749,49.408,7.2309,250,0.9,0,15.764,12.689,22.122,73713,81591,6.5059,297.95,101.76,1.5578,4,,23,,0.8433,0.19478,,,1.2889,0,,0,0,1,28,28,0,125370.0,125530.0
205.6,65,100,80,0.0,4.467,22.832,0.72309,250,0.9,0,15.857,12.683,22.093,73774,81660,6.5003,297.87,72.676,1.5571,4,,23,,0.85014,0.19472,,,1.2883,0,,0,0,1,28,28,0,125220.0,125880.0
205.8,65,100,80,0.0,4.8559,6.8496,54.088,250,0.9,0,15.95,12.692,22.063,73835,81728,6.4955,297.93,95.188,1.5564,4,,23,,0.84887,0.19474,,,1.2877,0,,0,0,1,28,28,0,126070.0,125730.0
206.0,65,100,80,0.0,7.1923,2.0549,0.0001,250,0.9,0,16.042,12.704,22.033,73896,81798,6.4934,297.86,69.491,1.5557,4,,23,,0.85021,0.19473,,,1.2871,0,,0,0,1,28,28,0,125430.0,125090.0
206.2,65,100,80,0.0,10.356,0.61646,67.641,250,0.9,0,16.136,12.717,22.004,73958,81867,6.4952,297.96,105.4,1.555,4,,23,,0.85304,0.1947,,,1.2866,0,,0,0,1,28,28,0,125280.0,125440.0
206.4,65,100,80,0.0,12.781,30.987,6.7641,250,0.9,0,16.233,12.724,21.974,74021,81938,6.4998,297.89,81.24,1.5543,4,,23,,0.86,0.19464,,,1.286,0,,0,0,1,28,28,0,124630.0,124790.0
206.6,65,100,80,0.0,13.359,9.296,98.019,250,0.9,0,16.328,12.735,21.944,74084,82008,6.5051,298.07,142.93,1.5536,4,,23,,0.85782,0.19466,,,1.2854,0,,0,0,1,28,28,0,124980.0,125640.0
206.8,65,100,80,0.0,11.821,65.953,9.8019,250,0.9,0,16.422,12.73,21.914,74146,82078,6.5082,297.99,116.17,1.5529,4,,23,,0.86228,0.19463,,,1.2848,0,,0,0,1,28,28,0,124830.0,124660.0
207.0,65,100,80,0.0,9.052,41.156,0.98019,250,0.9,0,16.514,12.729,21.884,74208,82148,6.5076,297.91,86.208,1.5522,4,,23,,0.861,0.19464,,,1.2842,0,,0,0,1,28,28,0,124190.0,124340.0
207.2,65,100,80,0.0,6.5306,12.347,65.932,250,0.9,0,16.607,12.717,21.855,74269,82216,6.5043,298.0,118.78,1.5515,4,,23,,0.87001,0.19456,,,1.2836,0,,0,0,1,28,28,0,124040.0,124200.0
207.4,65,100,80,0.0,5.3303,41.209,6.5932,250,0.9,0,16.701,12.714,21.826,74331,82285,6.5,297.93,92.944,1.5508,4,,23,,0.87544,0.19452,,,1.2831,0,,0,0,1,28,28,0,124890.0,124550.0
207.6,65,100,80,0.0,5.8625,12.363,100.48,250,0.9,0,16.796,12.721,21.797,74392,82354,6.4967,298.11,156.33,1.5501,4,,23,,0.87764,0.1945,,,1.2825,0,,0,0,1,28,28,0,124250.0,124570.0
207.8,65,100,80,0.0,7.712,71.708,10.048,250,0.9,0,16.89,12.732,21.767,74453,82423,6.4962,298.02,126.68,1.5494,4,,23,,0.87825,0.1945,,,1.2819,0,,0,0,1,28,28,0,124600.0,124430.0
208.0,65,100,80,0.0,9.7478,45.577,1.0048,250,0.9,0,16.984,12.753,21.738,74515,82493,6.4978,297.93,93.34,1.5487,4,,23,,0.86921,0.19457,,,1.2813,0,,0,0,1,28,28,0,123460.0,124120.0
208.2,65,100,80,0.0,11.149,13.673,67.065,250,0.9,0,17.081,12.748,21.709,74578,82563,6.5008,298.02,125.95,1.548,4,,23,,0.88356,0.19445,,,1.2807,0,,0,0,1,28,28,0,123810.0,124140.0
208.4,65,100,80,0.0,11.327,43.276,6.7065,250,0.9,0,17.177,12.743,21.679,74640,82633,6.504,297.94,98.257,1.5473,4,,23,,0.89542,0.19435,,,1.2801,0,,0,0,1,28,28,0,124170.0,124660.0
208.6,65,100,80,0.0,10.25,12.983,100.92,250,0.9,0,17.274,12.739,21.65,74702,82703,6.5055,298.12,161.62,1.5465,4,,23,,0.9029,0.19429,,,1.2795,0,,0,0,1,28,28,0,123020.0,123340.0
208.8,65,100,80,0.0,8.5752,72.667,10.092,250,0.9,0,17.373,12.739,21.621,74764,82772,6.5052,298.04,132.26,1.5458,4,,23,,0.90451,0.19428,,,1.2789,0,,0,0,1,28,28,0,123380.0,123870.0
209.0,65,100,80,0.0,7.0356,47.483,1.0092,250,0.9,0,17.471,12.721,21.592,74825,82842,6.5032,297.95,99.197,1.5451,4,,23,,0.92234,0.19412,,,1.2784,0,,0,0,1,28,28,0,123730.0,123720.0
209.2,65,100,80,0.0,6.2664,14.245,65.58,250,0.9,0,17.568,12.718,21.563,74886,82911,6.5005,298.03,130.43,1.5444,4,,23,,0.9308,0.19405,,,1.2778,0,,0,0,1,28,28,0,123090.0,122750.0
209.4,65,100,80,0.0,6.5875,43.018,6.558,250,0.9,0,17.666,12.725,21.535,74948,82980,6.4983,297.96,103.52,1.5437,4,,23,,0.93119,0.19405,,,1.2772,0,,0,0,1,28,28,0,122950.0,122940.0
209.6,65,100,80,0.0,7.8001,17.66,0.6558,250,0.9,0,17.765,12.742,21.506,75009,83049,6.4975,297.88,75.986,1.543,4,,23,,0.92352,0.19412,,,1.2766,0,,0,0,1,28,28,0,123300.0,123130.0
209.8,65,100,80,0.0,9.2979,5.298,45.762,250,0.9,0,17.863,12.762,21.477,75071,83119,6.4988,297.92,91.145,1.5423,4,,23,,0.91413,0.1942,,,1.276,0,,0,0,1,28,28,0,123160.0,123150.0
210.0,65,100,80,0.0,10.296,1.5894,0.0001,250,0.9,0,17.957,12.76,21.448,75133,83189,6.5017,297.85,65.298,1.5415,4,,23,,0.92292,0.19412,,,1.2754,0,,0,0,1,28,28,0,122520.0,122840.0
210.2,65,100,80,0.0,10.135,0.47682,63.557,250,0.9,-4000,18.055,12.771,21.42,74495,82459,6.5325,297.94,97.412,1.5316,4,,23,,0.91589,0.1942,,,1.2671,0,,0,0,1,28,28,0,122380.0,122860.0
210.4,65,100,80,0.0,0.0,0.14305,0.0001,250,0.9,-4000,18.155,12.747,21.391,73855,81726,6.5498,297.87,71.965,1.5173,4,,23,,0.90578,0.19432,,,1.2552,0,,0,0,1,28,28,0,121740.0,122220.0
210.6,65,100,80,0.0,0.0,0.042914,70.338,250,0.9,-4000,18.258,12.76,21.363,73216,80995,6.5675,297.98,110.49,1.5025,4,,23,,0.89041,0.19448,,,1.243,0,,0,0,1,28,28,0,122090.0,121910.0
210.8,65,100,80,0.51848,0.0,33.517,7.0338,250,0.9,-4000,18.361,12.784,21.334,72576,80263,6.5846,297.91,85.3,1.4878,4,,23,,0.86526,0.19473,,,1.2307,0,,0,0,1,28,28,0,121950.0,122440.0
211.0,65,100,80,1.037,0.0,10.055,101.37,250,0.9,-4000,18.465,12.804,21.306,71936,79531,6.6012,298.09,150.18,1.4731,4,,23,,0.84356,0.19495,,,1.2185,0,,0,0,1,28,28,0,122310.0,121960.0
211.2,65,100,80,1.5556,0.0,71.944,10.137,250,0.9,-4000,18.573,12.819,21.277,71297,78800,6.6171,298.01,121.54,1.4584,4,,23,,0.82716,0.19512,,,1.2063,0,,0,0,1,28,28,0,122170.0,122320.0
211.4,65,100,80,2.0742,0.0,45.194,1.0137,250,0.9,-4000,18.683,12.825,21.248,70658,78068,6.6321,297.92,90.364,1.4437,4,,23,,0.82081,0.1952,,,1.1941,0,,0,0,1,28,28,0,121020.0,121170.0
211.6,65,100,80,2.5929,0.0,13.558,68.118,250,0.9,-4000,18.792,12.848,21.219,70018,77337,6.6462,298.02,125.43,1.429,4,,23,,0.79898,0.19542,,,1.1819,0,,0,0,1,28,28,0,121380.0,121360.0
211.8,65,100,80,3.1116,0.0,47.219,6.8118,250,0.9,-4000,18.901,12.854,21.189,69379,76606,6.6594,297.95,100.29,1.4144,4,,23,,0.79165,0.19551,,,1.1698,0,,0,0,1,28,28,0,120730.0,121050.0
212.0,65,100,80,3.6304,0.0,14.166,106.47,250,0.9,-4000,19.013,12.896,21.16,68740,75875,6.6715,298.16,170.16,1.3998,4,,23,,0.75204,0.19588,,,1.1576,0,,0,0,1,28,28,0,120580.0,120570.0
212.2,65,100,80,4.1493,0.0,85.868,10.647,250,0.9,0,19.127,12.9,21.13,68802,75945,6.6431,298.08,144.49,1.3946,4,,23,,0.74789,0.19593,,,1.1533,0,,0,0,1,28,28,0,121440.0,121420.0
212.4,65,100,80,4.6734,0.0,63.297,1.0647,250,0.9,0,19.244,12.918,21.101,68863,76014,6.6158,297.98,112.59,1.3937,4,,23,,0.73601,0.19603,,,1.1525,0,,0,0,1,28,28,0,120790.0,120780.0
212.6,65,100,80,5.1954,0.0,33.447,0.10647,250,0.9,0,19.361,12.942,21.071,68925,76084,6.5897,297.89,83.167,1.393,4,,23,,0.71881,0.19618,,,1.152,0,,0,0,1,28,28,0,120140.0,120630.0
212.8,65,100,80,5.7173,0.0,10.034,57.045,250,0.9,0,19.475,12.943,21.042,68986,76153,6.5647,297.97,108.91,1.3923,4,,23,,0.72452,0.19613,,,1.1514,0,,0,0,1,28,28,0,120500.0,121150.0
213.0,65,100,80,6.2391,0.0,33.727,5.7045,250,0.9,0,19.589,12.954,21.012,69048,76223,6.541,297.9,83.609,1.3916,4,,23,,0.72157,0.19616,,,1.1509,0,,0,0,1,28,28,0,120350.0,120000.0
213.2,65,100,80,0.0,0.0,10.118,97.049,250,0.9,0,19.704,12.943,20.983,69109,76292,6.5284,298.08,145.37,1.391,4,,23,,0.71794,0.19619,,,1.1503,0,,0,0,1,28,28,0,119710.0,119520.0
213.4,65,100,80,0.0,0.0,71.399,9.7049,250,0.9,0,19.818,12.942,20.954,69169,76360,6.5163,298.0,117.45,1.3903,4,,23,,0.72441,0.19614,,,1.1497,0,,0,0,1,28,28,0,119560.0,119880.0
213.6,65,100,80,0.0,0.0,43.95,0.97049,250,0.9,0,19.932,12.952,20.925,69230,76429,6.5048,297.91,86.702,1.3896,4,,23,,0.71979,0.19618,,,1.1492,0,,0,0,1,28,28,0,120420.0,120400.0
213.8,65,100,80,0.0,0.0,13.185,69.561,250,0.9,0,20.046,12.953,20.896,69290,76497,6.4937,298.02,123.26,1.389,4,,23,,0.72462,0.19614,,,1.1486,0,,0,0,1,28,28,0,119270.0,119750.0
214.0,65,100,80,0.0,3.0248,48.492,6.9561,250,0.9,0,20.161,12.963,20.866,69351,76566,6.4871,297.94,96.867,1.3883,4,,23,,0.73009,0.19609,,,1.1481,0,,0,0,1,28,28,0,119130.0,119780.0
214.2,65,100,80,0.0,8.7023,14.548,112.72,250,0.9,0,20.277,13.003,20.837,69414,76637,6.4884,298.16,171.36,1.3876,4,,23,,0.71561,0.19622,,,1.1475,0,,0,0,1,28,28,0,119980.0,119960.0
214.4,65,100,80,0.0,13.822,90.363,11.272,250,0.9,0,20.397,13.027,20.807,69477,76708,6.4967,298.06,137.64,1.3869,4,,23,,0.712,0.19625,,,1.1469,0,,0,0,1,28,28,0,119830.0,120150.0
214.6,65,100,80,0.0,15.632,59.64,1.1272,250,0.9,0,20.515,13.036,20.777,69540,76780,6.5073,297.95,101.06,1.3863,4,,23,,0.71338,0.19624,,,1.1464,0,,0,0,1,28,28,0,119180.0,119170.0
214.8,65,100,80,0.0,13.213,17.892,77.37,250,0.9,0,20.633,13.023,20.748,69604,76851,6.5148,298.07,142.63,1.3856,4,,23,,0.72433,0.19615,,,1.1458,0,,0,0,1,28,28,0,119540.0,119350.0
215.0,65,100,80,0.0,7.8406,60.016,7.737,250,0.9,0,20.753,13.004,20.719,69666,76922,6.5149,297.99,112.98,1.3849,4,,23,,0.73283,0.19608,,,1.1453,0,,0,0,1,28,28,0,118390.0,118370.0
215.2,65,100,80,0.0,2.432,31.104,0.7737,250,0.9,0,20.872,12.974,20.69,69727,76991,6.5069,297.9,83.53,1.3842,4,,23,,0.751,0.19592,,,1.1447,0,,0,0,1,28,28,0,119250.0,119060.0
215.4,65,100,80,0.0,0.20273,9.3313,55.957,250,0.9,0,20.991,12.965,20.661,69787,77060,6.496,297.97,108.26,1.3835,4,,23,,0.7612,0.19583,,,1.1441,0,,0,0,1,28,28,0,118110.0,118090.0
215.6,65,100,80,0.0,2.3147,31.755,5.5957,250,0.9,0,21.111,12.974,20.633,69848,77129,6.4887,297.9,83.633,1.3829,4,,23,,0.76509,0.1958,,,1.1436,0,,0,0,1,28,28,0,117960.0,117780.0
215.8,65,100,80,0.0,7.351,9.5265,93.01,250,0.9,0,21.231,12.992,20.604,69910,77199,6.4889,298.07,141.76,1.3822,4,,23,,0.76945,0.19577,,,1.143,0,,0,0,1,28,28,0,118820.0,119130.0
216.0,65,100,80,0.0,12.291,66.371,9.301,250,0.9,0,21.347,13.013,20.575,69973,77270,6.4968,297.99,114.03,1.3815,4,4177.7,23,2883.9,0.76986,0.19576,20.69,21.124,1.1424,0,71.602,0,0,1,28,28,0,117680.0,117320.0
216.2,65,100,80,0.0,14.06,39.09,0.9301,250,0.9,0,21.461,13.037,20.545,70036,77342,6.5069,297.9,83.178,1.3808,4,,23,,0.757,0.19588,,,1.1419,0,,0,0,1,28,28,0,118530.0,118680.0
216.4,65,100,80,0.0,11.802,11.727,66.779,250,0.9,0,21.573,13.04,20.516,70099,77413,6.5136,298.0,117.01,1.3801,4,,23,,0.75148,0.19593,,,1.1413,0,,0,0,1,28,28,0,117890.0,118530.0
216.6,65,100,80,0.0,6.9098,43.442,6.6779,250,0.9,0,21.683,13.024,20.488,70161,77482,6.5123,297.92,90.139,1.3794,4,,23,,0.7569,0.19588,,,1.1407,0,,0,0,1,28,28,0,118240.0,118720.0
216.8,65,100,80,0.0,2.5184,13.033,109.4,250,0.9,0,21.795,13.031,20.46,70222,77551,6.5047,298.13,161.78,1.3788,4,,23,,0.74259,0.196,,,1.1401,0,,0,0,1,28,28,0,118100.0,118420.0
217.0,65,100,80,0.0,1.1882,84.329,10.94,250,0.9,0,21.907,13.035,20.431,70282,77620,6.4953,298.04,129.67,1.3781,4,,23,,0.73938,0.19603,,,1.1396,0,,0,0,1,28,28,0,116960.0,117610.0
217.2,65,100,80,0.0,3.5982,54.587,1.094,250,0.9,0,22.018,13.056,20.403,70343,77689,6.4895,297.93,95.368,1.3774,4,,23,,0.73038,0.19611,,,1.139,0,,0,0,1,28,28,0,117320.0,117470.0
217.4,65,100,80,0.0,8.3108,16.376,74.71,250,0.9,0,22.128,13.079,20.374,70405,77759,6.49,298.05,135.09,1.3767,4,,23,,0.72774,0.19614,,,1.1384,0,,0,0,1,28,28,0,117680.0,117330.0
217.6,65,100,80,0.0,12.819,55.45,7.471,250,0.9,0,22.239,13.114,20.346,70468,77830,6.4975,297.97,107.86,1.376,4,,23,,0.71165,0.19628,,,1.1379,0,,0,0,1,28,28,0,117540.0,118180.0
217.8,65,100,80,0.0,14.318,28.525,0.7471,250,0.9,0,22.35,13.121,20.317,70532,77902,6.5069,297.89,79.571,1.3753,4,,23,,0.7135,0.19626,,,1.1373,0,,0,0,1,28,28,0,117390.0,117210.0
218.0,65,100,80,0.0,12.052,8.5576,56.261,250,0.9,0,22.463,13.108,20.289,70594,77972,6.5137,297.96,104.75,1.3746,4,,23,,0.72486,0.19617,,,1.1367,0,,0,0,1,28,28,0,116750.0,116900.0
218.2,65,100,80,0.0,7.0951,30.731,5.6261,250,0.9,0,22.58,13.099,20.26,70656,78043,6.5133,297.89,80.661,1.3739,4,,23,,0.72466,0.19617,,,1.1361,0,,0,0,1,28,28,0,117110.0,116920.0
218.4,65,100,80,0.0,2.3206,9.2194,92.997,250,0.9,0,22.694,13.086,20.233,70717,78112,6.5055,298.06,138.88,1.3732,4,,23,,0.72885,0.19613,,,1.1355,0,,0,0,1,28,28,0,115970.0,116620.0
218.6,65,100,80,0.0,0.67267,65.183,9.2997,250,0.9,0,22.812,13.091,20.205,70778,78180,6.4953,297.98,111.68,1.3725,4,,23,,0.72553,0.19616,,,1.135,0,,0,0,1,28,28,0,116340.0,116150.0
218.8,65,100,80,0.0,3.0609,38.413,0.92997,250,0.9,0,22.93,13.098,20.177,70839,78250,6.4892,297.89,81.276,1.3718,4,,23,,0.73046,0.19612,,,1.1344,0,,0,0,1,28,28,0,116200.0,115840.0
219.0,65,100,80,0.0,7.8753,11.524,66.975,250,0.9,0,23.047,13.122,20.149,70900,78320,6.49,297.99,115.26,1.3711,4,,23,,0.72745,0.19615,,,1.1338,0,,0,0,1,28,28,0,116060.0,116700.0
219.2,65,100,80,0.0,12.368,42.823,6.6975,250,0.9,0,23.163,13.145,20.121,70963,78391,6.4973,297.91,88.846,1.3704,4,,23,,0.72358,0.19619,,,1.1332,0,,0,0,1,28,28,0,116420.0,116230.0
219.4,65,100,80,0.0,13.944,12.847,108.6,250,0.9,0,23.28,13.167,20.093,71026,78463,6.5074,298.12,159.92,1.3697,4,,23,,0.71245,0.19628,,,1.1326,0,,0,0,1,28,28,0,115280.0,115750.0
219.6,65,100,80,0.0,11.514,82.636,10.86,250,0.9,0,23.399,13.176,20.064,71089,78534,6.5143,298.03,128.98,1.369,4,,23,,0.70005,0.19639,,,1.132,0,,0,0,1,28,28,0,115140.0,115780.0
219.8,65,100,80,0.0,6.3034,54.199,1.086,250,0.9,0,23.519,13.164,20.037,71151,78604,6.513,297.94,95.888,1.3683,4,,23,,0.70051,0.19639,,,1.1315,0,,0,0,1,28,28,0,116000.0,115810.0
220.0,65,100,80,0.0,1.6627,16.26,73.634,250,0.9,0,23.638,13.152,20.009,71211,78673,6.5041,298.05,135.21,1.3676,4,,23,,0.70413,0.19636,,,1.1309,0,,0,0,1,28,28,0,115860.0,115840.0
220.2,65,100,80,0.0,0.55478,54.527,7.3634,250,0.9,0,23.761,13.152,19.982,71272,78742,6.4939,297.97,108.17,1.3669,4,,23,,0.70663,0.19634,,,1.1303,0,,0,0,1,28,28,0,114730.0,114870.0
220.4,65,100,80,0.0,3.5315,28.099,0.73634,250,0.9,0,23.885,13.157,19.955,71333,78811,6.4886,297.89,79.748,1.3661,4,,23,,0.7162,0.19626,,,1.1297,0,,0,0,1,28,28,0,115090.0,115070.0
220.6,65,100,80,0.0,8.6091,8.4297,55.745,250,0.9,0,24.01,13.189,19.927,71395,78882,6.4912,297.96,104.15,1.3654,4,,23,,0.70709,0.19634,,,1.1291,0,,0,0,1,28,28,0,114960.0,115100.0
220.8,65,100,80,0.0,12.61,29.587,5.5745,250,0.9,0,24.134,13.215,19.899,71458,78953,6.5,297.89,79.245,1.3647,4,,23,,0.69701,0.19643,,,1.1285,0,,0,0,1,28,28,0,114820.0,115120.0
221.0,65,100,80,0.0,13.097,8.8762,92.211,250,0.9,0,24.26,13.22,19.872,71521,79025,6.5096,298.05,136.41,1.364,4,,23,,0.69868,0.19641,,,1.1279,0,,0,0,1,28,28,0,114180.0,113820.0
221.2,65,100,80,0.0,9.7793,63.022,9.2211,250,0.9,0,24.386,13.22,19.844,71583,79096,6.5138,297.97,106.38,1.3633,4,,23,,0.69361,0.19646,,,1.1273,0,,0,0,1,28,28,0,115040.0,114680.0
221.4,65,100,80,0.0,4.8086,33.418,0.92211,250,0.9,0,24.514,13.202,19.817,71644,79166,6.5097,297.87,75.08,1.3626,4,,23,,0.70215,0.19639,,,1.1267,0,,0,0,1,28,28,0,113910.0,114210.0
221.6,65,100,80,0.0,1.4558,10.025,64.068,250,0.9,0,24.638,13.188,19.79,71705,79235,6.5005,297.97,106.39,1.3619,4,,23,,0.71278,0.1963,,,1.1261,0,,0,0,1,28,28,0,114270.0,114250.0
221.8,65,100,80,0.0,1.7739,37.616,6.4068,250,0.9,0,24.76,13.199,19.763,71765,79305,6.4922,297.89,80.274,1.3611,4,,23,,0.70924,0.19633,,,1.1255,0,,0,0,1,28,28,0,113640.0,113280.0
222.0,65,100,80,0.0,5.4109,11.285,105.54,250,0.9,0,24.883,13.237,19.736,71827,79375,6.4897,298.09,148.78,1.3604,4,,23,,0.68794,0.19651,,,1.1249,0,,0,0,1,28,28,0,114500.0,114810.0
222.2,65,100,80,0.0,10.031,76.784,10.554,250,0.9,0,25.003,13.272,19.709,71889,79445,6.4944,298.0,119.06,1.3597,4,,23,,0.67022,0.19667,,,1.1243,0,,0,0,1,28,28,0,113370.0,113670.0
222.4,65,100,80,0.0,12.752,48.701,1.0554,250,0.9,0,25.126,13.286,19.681,71952,79517,6.5031,297.91,86.486,1.359,4,,23,,0.66776,0.19669,,,1.1237,0,,0,0,1,28,28,0,114230.0,114540.0
222.6,65,100,80,0.0,12.023,14.61,73.93,250,0.9,0,25.248,13.291,19.654,72014,79588,6.5104,298.02,126.09,1.3583,4,,23,,0.66654,0.1967,,,1.1231,0,,0,0,1,28,28,0,113100.0,112740.0
222.8,65,100,80,0.0,8.3771,51.699,7.393,250,0.9,0,25.37,13.287,19.627,72076,79659,6.5121,297.94,97.784,1.3575,4,,23,,0.66543,0.19671,,,1.1225,0,,0,0,1,28,28,0,113460.0,113270.0
223.0,65,100,80,0.0,4.0764,15.51,117.12,250,0.9,0,25.493,13.286,19.6,72137,79728,6.5071,298.17,175.56,1.3568,4,,23,,0.65983,0.19676,,,1.1219,0,,0,0,1,28,28,0,112830.0,112630.0
223.2,65,100,80,0.0,1.7826,92.001,11.712,250,0.9,0,25.617,13.288,19.574,72198,79797,6.4986,298.07,142.45,1.3561,4,,23,,0.6562,0.19679,,,1.1213,0,,0,0,1,28,28,0,112700.0,113170.0
223.4,65,100,80,0.0,2.8695,63.358,1.1712,250,0.9,0,25.741,13.301,19.547,72259,79867,6.4922,297.96,105.87,1.3553,4,,23,,0.6518,0.19683,,,1.1207,0,,0,0,1,28,28,0,113560.0,114040.0
223.6,65,100,80,0.0,6.5127,30.073,0.11712,250,0.9,0,25.863,13.318,19.52,72320,79937,6.4917,297.88,75.119,1.3546,4,,23,,0.65013,0.19685,,,1.1201,0,,0,0,1,28,28,0,113430.0,113570.0
223.8,65,100,80,0.0,10.336,9.0219,55.203,250,0.9,0,25.984,13.337,19.494,72383,80008,6.4973,297.94,98.623,1.3539,4,,23,,0.64719,0.19688,,,1.1195,0,,0,0,1,28,28,0,113300.0,113440.0
